commit,author,date
13572,hornik,Apr-01
13573,hornik,Apr-01
13574,hornik,Apr-01
13575,ripley,Apr-01
13576,ripley,Apr-01
13577,ripley,Apr-01
13578,ripley,Apr-01
13579,ripley,Apr-01
13580,ripley,Apr-01
13581,ripley,Apr-01
13582,hornik,Apr-01
13583,hornik,Apr-01
13584,hornik,Apr-01
13585,hornik,Apr-01
13586,hornik,Apr-01
13587,ripley,Apr-01
13588,ripley,Apr-01
13589,ripley,Apr-01
13590,pd,Apr-01
13591,pd,Apr-01
13592,maechler,Apr-01
13593,maechler,Apr-01
13594,ripley,Apr-01
13595,ripley,Apr-01
13596,ripley,Apr-01
13597,maechler,Apr-01
13598,ripley,Apr-01
13599,maechler,Apr-01
13600,maechler,Apr-01
13601,maechler,Apr-01
13602,maechler,Apr-01
13603,maechler,Apr-01
13604,maechler,Apr-01
13605,maechler,Apr-01
13606,maechler,Apr-01
13607,maechler,Apr-01
13608,maechler,Apr-01
13609,maechler,Apr-01
13610,ripley,Apr-01
13611,ripley,Apr-01
13612,ripley,Apr-01
13613,ripley,Apr-01
13614,maechler,Apr-01
13615,maechler,Apr-01
13616,maechler,Apr-01
13617,tlumley,Apr-01
13618,maechler,Apr-01
13619,luke,Apr-01
13620,maechler,Apr-01
13621,maechler,Apr-01
13622,ripley,Apr-01
13623,maechler,Apr-01
13624,maechler,Apr-01
13625,ripley,Apr-01
13626,hornik,Apr-01
13627,hornik,Apr-01
13628,maechler,Apr-01
13629,maechler,Apr-01
13630,maechler,Apr-01
13631,maechler,Apr-01
13632,ripley,Apr-01
13633,ripley,Apr-01
13634,ripley,Apr-01
13635,ripley,Apr-01
13636,ripley,Apr-01
13637,ripley,Apr-01
13638,ripley,Apr-01
13639,ripley,Apr-01
13640,ripley,Apr-01
13641,ripley,Apr-01
13642,ripley,Apr-01
13643,hornik,Apr-01
13644,hornik,Apr-01
13645,ripley,Apr-01
13646,hornik,Apr-01
13647,ripley,Apr-01
13648,hornik,Apr-01
13649,hornik,Apr-01
13650,hornik,Apr-01
13651,ripley,Apr-01
13652,maechler,Apr-01
13653,ripley,Apr-01
13654,ripley,Apr-01
13655,ripley,Apr-01
13656,pd,Apr-01
13657,pd,Apr-01
13658,maechler,Apr-01
13659,maechler,Apr-01
13660,hornik,Apr-01
13661,hornik,Apr-01
13662,hornik,Apr-01
13663,hornik,Apr-01
13664,hornik,Apr-01
13665,hornik,Apr-01
13666,ripley,Apr-01
13667,pd,Apr-01
13668,pd,Apr-01
13669,ripley,Apr-01
13670,ripley,Apr-01
13671,ripley,Apr-01
13672,maechler,Apr-01
13673,ripley,Apr-01
13674,ripley,Apr-01
13675,pd,Apr-01
13676,pd,Apr-01
13677,iacus,Apr-01
13678,iacus,Apr-01
13679,iacus,Apr-01
13680,iacus,Apr-01
13681,iacus,Apr-01
13682,maechler,Apr-01
13683,maechler,Apr-01
13684,iacus,Apr-01
13685,iacus,Apr-01
13686,iacus,Apr-01
13687,ripley,Apr-01
13688,ripley,Apr-01
13689,ripley,Apr-01
13690,ripley,Apr-01
13691,hornik,Apr-01
13692,hornik,Apr-01
13693,hornik,Apr-01
13694,hornik,Apr-01
13695,hornik,Apr-01
13696,hornik,Apr-01
13697,hornik,Apr-01
13698,iacus,Apr-01
13699,iacus,Apr-01
13700,iacus,Apr-01
13701,iacus,Apr-01
13702,iacus,Apr-01
13703,iacus,Apr-01
13704,iacus,Apr-01
13705,iacus,Apr-01
13706,pd,Apr-01
13707,pd,Apr-01
13708,maechler,Apr-01
13709,maechler,Apr-01
13710,ripley,Apr-01
13711,ripley,Apr-01
13712,iacus,Apr-01
13713,iacus,Apr-01
13714,iacus,Apr-01
13715,iacus,Apr-01
13716,iacus,Apr-01
13717,iacus,Apr-01
13718,iacus,Apr-01
13719,iacus,Apr-01
13720,maechler,Apr-01
13721,maechler,Apr-01
13722,ripley,Apr-01
13723,ripley,Apr-01
13724,ripley,Apr-01
13725,ripley,Apr-01
13726,hornik,Apr-01
13727,hornik,Apr-01
13728,pd,Apr-01
13729,pd,Apr-01
13730,pd,Apr-01
13731,ripley,Apr-01
13732,ripley,Apr-01
13733,hornik,Apr-01
13734,hornik,Apr-01
13735,hornik,Apr-01
13736,ripley,Apr-01
13737,hornik,Apr-01
13738,hornik,Apr-01
13739,ripley,Apr-01
13740,ripley,Apr-01
13741,tlumley,Apr-01
13742,ripley,Apr-01
13743,pd,Apr-01
13744,pd,Apr-01
13745,maechler,Apr-01
13746,maechler,Apr-01
13747,ripley,Apr-01
13748,ripley,Apr-01
13749,ripley,Apr-01
13750,hornik,Apr-01
13751,hornik,Apr-01
13752,ripley,Apr-01
13753,leisch,Apr-01
13754,maechler,Apr-01
13755,hornik,Apr-01
13756,hornik,Apr-01
13757,leisch,Apr-01
13758,leisch,Apr-01
13759,leisch,Apr-01
13760,leisch,Apr-01
13761,leisch,Apr-01
13762,ripley,Apr-01
13763,maechler,Apr-01
13764,maechler,Apr-01
13765,pd,Apr-01
13766,pd,Apr-01
13767,maechler,Apr-01
13768,maechler,Apr-01
13769,ripley,Apr-01
13770,ripley,Apr-01
13771,ripley,Apr-01
13772,ripley,Apr-01
13773,ripley,Apr-01
13774,ripley,Apr-01
13775,ripley,Apr-01
13776,ripley,Apr-01
13777,ripley,Apr-01
13778,ripley,Apr-01
13779,pd,Apr-01
13780,pd,Apr-01
13781,pd,Apr-01
13782,maechler,Apr-01
13783,maechler,Apr-01
13784,hornik,Apr-01
13785,hornik,Apr-01
13786,pd,Apr-01
13787,pd,Apr-01
13788,pd,Apr-01
13789,pd,Apr-01
13790,(no author),Apr-01
13791,pd,Apr-01
13792,pd,Apr-01
13793,rgentlem,Apr-01
13794,pd,Apr-01
13795,pd,Apr-01
13796,maechler,Apr-01
13797,maechler,Apr-01
13798,duncan,Apr-01
13799,maechler,Apr-01
13800,maechler,Apr-01
13801,jmc,Apr-01
13802,maechler,Apr-01
13803,maechler,Apr-01
13804,ripley,Apr-01
13805,duncan,Apr-01
13806,ripley,Apr-01
13807,duncan,Apr-01
13808,hornik,Apr-01
13809,hornik,Apr-01
13810,hornik,Apr-01
13811,hornik,Apr-01
13812,hornik,Apr-01
13813,hornik,Apr-01
13814,pd,Apr-01
13815,pd,Apr-01
13816,maechler,Apr-01
13817,maechler,Apr-01
13818,ripley,Apr-01
13819,ripley,Apr-01
13820,ripley,Apr-01
13821,hornik,Apr-01
13822,hornik,Apr-01
13823,hornik,Apr-01
13824,hornik,Apr-01
13825,ripley,Apr-01
13826,ripley,Apr-01
13827,hornik,Apr-01
13828,hornik,Apr-01
13829,hornik,Apr-01
13830,hornik,Apr-01
13831,hornik,Apr-01
13832,hornik,Apr-01
13833,hornik,Apr-01
13834,pd,Apr-01
13835,pd,Apr-01
13836,maechler,Apr-01
13837,maechler,Apr-01
13838,maechler,Apr-01
13839,maechler,Apr-01
13840,leisch,Apr-01
13841,maechler,Apr-01
13842,iacus,Apr-01
13843,iacus,Apr-01
13844,iacus,Apr-01
13845,iacus,Apr-01
13846,iacus,Apr-01
13847,iacus,Apr-01
13848,ripley,Apr-01
13849,ripley,Apr-01
13850,ripley,Apr-01
13851,ripley,Apr-01
13852,ripley,Apr-01
13853,jmc,Apr-01
13854,ripley,Apr-01
13855,pd,Apr-01
13856,pd,Apr-01
13857,pd,Apr-01
13858,leisch,Apr-01
13859,leisch,Apr-01
13860,jmc,Apr-01
13861,jmc,Apr-01
13862,pd,Apr-01
13863,pd,Apr-01
13864,jmc,Apr-01
13865,jmc,Apr-01
13866,maechler,Apr-01
13867,maechler,Apr-01
13868,ripley,May-01
13869,ripley,May-01
13870,hornik,May-01
13871,hornik,May-01
13872,hornik,May-01
13873,ripley,May-01
13874,ripley,May-01
13875,ripley,May-01
13876,ripley,May-01
13877,ripley,May-01
13878,leisch,May-01
13879,hornik,May-01
13880,hornik,May-01
13881,hornik,May-01
13882,tlumley,May-01
13883,ripley,May-01
13884,ripley,May-01
13885,iacus,May-01
13886,pd,May-01
13887,pd,May-01
13888,maechler,May-01
13889,maechler,May-01
13890,leisch,May-01
13891,ripley,May-01
13892,leisch,May-01
13893,ripley,May-01
13894,ripley,May-01
13895,leisch,May-01
13896,maechler,May-01
13897,ripley,May-01
13898,ripley,May-01
13899,pd,May-01
13900,pd,May-01
13901,pd,May-01
13902,maechler,May-01
13903,maechler,May-01
13904,hornik,May-01
13905,hornik,May-01
13906,pd,May-01
13907,hornik,May-01
13908,ripley,May-01
13909,ripley,May-01
13910,ripley,May-01
13911,maechler,May-01
13912,maechler,May-01
13913,maechler,May-01
13914,ripley,May-01
13915,hornik,May-01
13916,hornik,May-01
13917,hornik,May-01
13918,leisch,May-01
13919,hornik,May-01
13920,hornik,May-01
13921,hornik,May-01
13922,hornik,May-01
13923,maechler,May-01
13924,maechler,May-01
13925,ripley,May-01
13926,maechler,May-01
13927,maechler,May-01
13928,maechler,May-01
13929,ripley,May-01
13930,ripley,May-01
13931,ripley,May-01
13932,ripley,May-01
13933,ripley,May-01
13934,rgentlem,May-01
13935,rgentlem,May-01
13936,rgentlem,May-01
13937,maechler,May-01
13938,maechler,May-01
13939,maechler,May-01
13940,pd,May-01
13941,pd,May-01
13942,bates,May-01
13943,bates,May-01
13944,bates,May-01
13945,maechler,May-01
13946,maechler,May-01
13947,hornik,May-01
13948,ripley,May-01
13949,duncan,May-01
13950,duncan,May-01
13951,duncan,May-01
13952,duncan,May-01
13953,ripley,May-01
13954,iacus,May-01
13955,iacus,May-01
13956,iacus,May-01
13957,iacus,May-01
13958,iacus,May-01
13959,duncan,May-01
13960,hornik,May-01
13961,hornik,May-01
13962,hornik,May-01
13963,hornik,May-01
13964,hornik,May-01
13965,hornik,May-01
13966,hornik,May-01
13967,hornik,May-01
13968,hornik,May-01
13969,hornik,May-01
13970,hornik,May-01
13971,hornik,May-01
13972,hornik,May-01
13973,hornik,May-01
13974,hornik,May-01
13975,hornik,May-01
13976,hornik,May-01
13977,pd,May-01
13978,pd,May-01
13979,maechler,May-01
13980,maechler,May-01
13981,ripley,May-01
13982,ripley,May-01
13983,ripley,May-01
13984,ripley,May-01
13985,ripley,May-01
13986,ripley,May-01
13987,ripley,May-01
13988,hornik,May-01
13989,hornik,May-01
13990,hornik,May-01
13991,duncan,May-01
13992,ripley,May-01
13993,ripley,May-01
13994,ripley,May-01
13995,ripley,May-01
13996,duncan,May-01
13997,duncan,May-01
13998,hornik,May-01
13999,hornik,May-01
14000,hornik,May-01
14001,hornik,May-01
14002,hornik,May-01
14003,hornik,May-01
14004,bates,May-01
14005,bates,May-01
14006,maechler,May-01
14007,maechler,May-01
14008,ripley,May-01
14009,hornik,May-01
14010,hornik,May-01
14011,ripley,May-01
14012,hornik,May-01
14013,ripley,May-01
14014,ripley,May-01
14015,ripley,May-01
14016,ripley,May-01
14017,ripley,May-01
14018,jmc,May-01
14019,maechler,May-01
14020,maechler,May-01
14021,ripley,May-01
14022,ripley,May-01
14023,ripley,May-01
14024,ripley,May-01
14025,ripley,May-01
14026,ripley,May-01
14027,ripley,May-01
14028,ripley,May-01
14029,ripley,May-01
14030,pd,May-01
14031,pd,May-01
14032,maechler,May-01
14033,maechler,May-01
14034,ripley,May-01
14035,hornik,May-01
14036,hornik,May-01
14037,hornik,May-01
14038,hornik,May-01
14039,hornik,May-01
14040,hornik,May-01
14041,hornik,May-01
14042,hornik,May-01
14043,hornik,May-01
14044,iacus,May-01
14045,iacus,May-01
14046,iacus,May-01
14047,pd,May-01
14048,pd,May-01
14049,bates,May-01
14050,bates,May-01
14051,maechler,May-01
14052,maechler,May-01
14053,hornik,May-01
14054,ripley,May-01
14055,ripley,May-01
14056,ripley,May-01
14057,ripley,May-01
14058,ripley,May-01
14059,hornik,May-01
14060,hornik,May-01
14061,hornik,May-01
14062,hornik,May-01
14063,maechler,May-01
14064,ripley,May-01
14065,ripley,May-01
14066,maechler,May-01
14067,maechler,May-01
14068,hornik,May-01
14069,hornik,May-01
14070,ripley,May-01
14071,maechler,May-01
14072,hornik,May-01
14073,hornik,May-01
14074,ripley,May-01
14075,hornik,May-01
14076,hornik,May-01
14077,duncan,May-01
14078,hornik,May-01
14079,hornik,May-01
14080,ripley,May-01
14081,duncan,May-01
14082,duncan,May-01
14083,ripley,May-01
14084,ripley,May-01
14085,ripley,May-01
14086,ripley,May-01
14087,pd,May-01
14088,pd,May-01
14089,maechler,May-01
14090,maechler,May-01
14091,ripley,May-01
14092,hornik,May-01
14093,hornik,May-01
14094,hornik,May-01
14095,hornik,May-01
14096,hornik,May-01
14097,hornik,May-01
14098,hornik,May-01
14099,hornik,May-01
14100,ripley,May-01
14101,ripley,May-01
14102,duncan,May-01
14103,hornik,May-01
14104,duncan,May-01
14105,iacus,May-01
14106,iacus,May-01
14107,iacus,May-01
14108,iacus,May-01
14109,iacus,May-01
14110,iacus,May-01
14111,maechler,May-01
14112,maechler,May-01
14113,hornik,May-01
14114,ripley,May-01
14115,ripley,May-01
14116,ripley,May-01
14117,ripley,May-01
14118,hornik,May-01
14119,hornik,May-01
14120,hornik,May-01
14121,hornik,May-01
14122,hornik,May-01
14123,ripley,May-01
14124,ripley,May-01
14125,ripley,May-01
14126,ripley,May-01
14127,ripley,May-01
14128,ripley,May-01
14129,hornik,May-01
14130,maechler,May-01
14131,maechler,May-01
14132,hornik,May-01
14133,hornik,May-01
14134,maechler,May-01
14135,maechler,May-01
14136,ripley,May-01
14137,duncan,May-01
14138,hornik,May-01
14139,hornik,May-01
14140,hornik,May-01
14141,ripley,May-01
14142,ripley,May-01
14143,pd,May-01
14144,pd,May-01
14145,maechler,May-01
14146,maechler,May-01
14147,maechler,May-01
14148,ripley,May-01
14149,ripley,May-01
14150,ripley,May-01
14151,ripley,May-01
14152,ripley,May-01
14153,ripley,May-01
14154,ripley,May-01
14155,hornik,May-01
14156,duncan,May-01
14157,hornik,May-01
14158,hornik,May-01
14159,ripley,May-01
14160,ripley,May-01
14161,ripley,May-01
14162,ripley,May-01
14163,ripley,May-01
14164,ripley,May-01
14165,ripley,May-01
14166,(no author),May-01
14167,ripley,May-01
14168,pd,May-01
14169,pd,May-01
14170,maechler,May-01
14171,maechler,May-01
14172,ripley,May-01
14173,hornik,May-01
14174,hornik,May-01
14175,hornik,May-01
14176,maechler,May-01
14177,ripley,May-01
14178,duncan,May-01
14179,duncan,May-01
14180,ripley,May-01
14181,ripley,May-01
14182,ripley,May-01
14183,duncan,May-01
14184,ripley,May-01
14185,ripley,May-01
14186,ripley,May-01
14187,ripley,May-01
14188,pd,May-01
14189,pd,May-01
14190,maechler,May-01
14191,maechler,May-01
14192,ripley,May-01
14193,ripley,May-01
14194,ripley,May-01
14195,ripley,May-01
14196,ripley,May-01
14197,ripley,May-01
14198,ripley,May-01
14199,hornik,May-01
14200,hornik,May-01
14201,hornik,May-01
14202,maechler,May-01
14203,ripley,May-01
14204,hornik,May-01
14205,hornik,May-01
14206,ripley,May-01
14207,hornik,May-01
14208,ripley,May-01
14209,ripley,May-01
14210,ripley,May-01
14211,maechler,May-01
14212,maechler,May-01
14213,ripley,May-01
14214,ripley,May-01
14215,ripley,May-01
14216,ripley,May-01
14217,ripley,May-01
14218,ripley,May-01
14219,ripley,May-01
14220,ripley,May-01
14221,hornik,May-01
14222,hornik,May-01
14223,hornik,May-01
14224,maechler,May-01
14225,maechler,May-01
14226,ripley,May-01
14227,ripley,May-01
14228,ripley,May-01
14229,hornik,May-01
14230,hornik,May-01
14231,hornik,May-01
14232,hornik,May-01
14233,hornik,May-01
14234,hornik,May-01
14235,hornik,May-01
14236,hornik,May-01
14237,maechler,May-01
14238,maechler,May-01
14239,ripley,May-01
14240,ripley,May-01
14241,ripley,May-01
14242,hornik,May-01
14243,hornik,May-01
14244,bates,May-01
14245,hornik,May-01
14246,hornik,May-01
14247,hornik,May-01
14248,hornik,May-01
14249,hornik,May-01
14250,iacus,May-01
14251,iacus,May-01
14252,iacus,May-01
14253,iacus,May-01
14254,iacus,May-01
14255,iacus,May-01
14256,iacus,May-01
14257,iacus,May-01
14258,iacus,May-01
14259,iacus,May-01
14260,iacus,May-01
14261,iacus,May-01
14262,iacus,May-01
14263,iacus,May-01
14264,pd,May-01
14265,pd,May-01
14266,bates,May-01
14267,bates,May-01
14268,maechler,May-01
14269,maechler,May-01
14270,hornik,May-01
14271,hornik,May-01
14272,hornik,May-01
14273,hornik,May-01
14274,hornik,May-01
14275,hornik,May-01
14276,hornik,May-01
14277,ripley,May-01
14278,ripley,May-01
14279,maechler,May-01
14280,ripley,May-01
14281,ripley,May-01
14282,ripley,May-01
14283,maechler,May-01
14284,ripley,May-01
14285,ripley,May-01
14286,ripley,May-01
14287,ripley,May-01
14288,ripley,May-01
14289,hornik,May-01
14290,hornik,May-01
14291,hornik,May-01
14292,hornik,May-01
14293,pd,May-01
14294,pd,May-01
14295,maechler,May-01
14296,maechler,May-01
14297,hornik,May-01
14298,hornik,May-01
14299,hornik,May-01
14300,hornik,May-01
14301,ripley,May-01
14302,ripley,May-01
14303,ripley,May-01
14304,ripley,May-01
14305,ripley,May-01
14306,ripley,May-01
14307,ripley,May-01
14308,hornik,May-01
14309,hornik,May-01
14310,ripley,May-01
14311,ripley,May-01
14312,bates,May-01
14313,ripley,May-01
14314,pd,May-01
14315,pd,May-01
14316,maechler,May-01
14317,maechler,May-01
14318,hornik,May-01
14319,hornik,May-01
14320,hornik,May-01
14321,hornik,May-01
14322,hornik,May-01
14323,hornik,May-01
14324,hornik,May-01
14325,ripley,May-01
14326,ripley,May-01
14327,ripley,May-01
14328,ripley,May-01
14329,ripley,May-01
14330,hornik,May-01
14331,ripley,May-01
14332,maechler,May-01
14333,ripley,May-01
14334,pd,May-01
14335,pd,May-01
14336,murrell,May-01
14337,maechler,May-01
14338,maechler,May-01
14339,hornik,May-01
14340,leisch,May-01
14341,hornik,May-01
14342,hornik,May-01
14343,hornik,May-01
14344,hornik,May-01
14345,hornik,May-01
14346,pd,May-01
14347,pd,May-01
14348,maechler,May-01
14349,maechler,May-01
14350,ripley,May-01
14351,maechler,May-01
14352,ripley,May-01
14353,ripley,May-01
14354,ripley,May-01
14355,maechler,May-01
14356,maechler,May-01
14357,ripley,May-01
14358,rgentlem,May-01
14359,rgentlem,May-01
14360,ripley,May-01
14361,ripley,May-01
14362,hornik,May-01
14363,hornik,May-01
14364,hornik,May-01
14365,hornik,May-01
14366,maechler,May-01
14367,maechler,May-01
14368,ripley,May-01
14369,pd,May-01
14370,pd,May-01
14371,maechler,May-01
14372,maechler,May-01
14373,ripley,May-01
14374,hornik,May-01
14375,hornik,May-01
14376,maechler,May-01
14377,maechler,May-01
14378,ripley,May-01
14379,ripley,May-01
14380,ripley,May-01
14381,ripley,May-01
14382,tlumley,May-01
14383,tlumley,May-01
14384,pd,May-01
14385,pd,May-01
14386,maechler,May-01
14387,maechler,May-01
14388,iacus,May-01
14389,maechler,May-01
14390,maechler,May-01
14391,ripley,May-01
14392,ripley,May-01
14393,maechler,May-01
14394,maechler,May-01
14395,maechler,May-01
14396,ripley,May-01
14397,ripley,May-01
14398,pd,May-01
14399,pd,May-01
14400,maechler,May-01
14401,maechler,May-01
14402,pd,May-01
14403,hornik,May-01
14404,maechler,May-01
14405,maechler,May-01
14406,maechler,May-01
14407,maechler,May-01
14408,maechler,May-01
14409,ripley,May-01
14410,maechler,May-01
14411,ripley,May-01
14412,maechler,May-01
14413,ripley,May-01
14414,ripley,May-01
14415,hornik,May-01
14416,hornik,May-01
14417,hornik,May-01
14418,hornik,May-01
14419,hornik,May-01
14420,ripley,May-01
14421,ripley,May-01
14422,ripley,May-01
14423,ripley,May-01
14424,hornik,May-01
14425,tlumley,May-01
14426,tlumley,May-01
14427,pd,May-01
14428,pd,May-01
14429,maechler,May-01
14430,maechler,May-01
14431,maechler,May-01
14432,ripley,May-01
14433,ripley,May-01
14434,leisch,May-01
14435,leisch,May-01
14436,leisch,May-01
14437,leisch,May-01
14438,leisch,May-01
14439,luke,May-01
14440,ripley,May-01
14441,ripley,May-01
14442,luke,May-01
14443,luke,May-01
14444,pd,May-01
14445,pd,May-01
14446,maechler,May-01
14447,maechler,May-01
14448,iacus,Jun-01
14449,iacus,Jun-01
14450,iacus,Jun-01
14451,iacus,Jun-01
14452,iacus,Jun-01
14453,iacus,Jun-01
14454,iacus,Jun-01
14455,iacus,Jun-01
14456,iacus,Jun-01
14457,iacus,Jun-01
14458,iacus,Jun-01
14459,iacus,Jun-01
14460,ripley,Jun-01
14461,ripley,Jun-01
14462,ripley,Jun-01
14463,hornik,Jun-01
14464,hornik,Jun-01
14465,ripley,Jun-01
14466,ripley,Jun-01
14467,maechler,Jun-01
14468,maechler,Jun-01
14469,maechler,Jun-01
14470,maechler,Jun-01
14471,ripley,Jun-01
14472,ripley,Jun-01
14473,maechler,Jun-01
14474,maechler,Jun-01
14475,hornik,Jun-01
14476,hornik,Jun-01
14477,luke,Jun-01
14478,luke,Jun-01
14479,luke,Jun-01
14480,luke,Jun-01
14481,luke,Jun-01
14482,pd,Jun-01
14483,pd,Jun-01
14484,maechler,Jun-01
14485,maechler,Jun-01
14486,ripley,Jun-01
14487,ripley,Jun-01
14488,ripley,Jun-01
14489,ripley,Jun-01
14490,hornik,Jun-01
14491,hornik,Jun-01
14492,hornik,Jun-01
14493,hornik,Jun-01
14494,hornik,Jun-01
14495,maechler,Jun-01
14496,maechler,Jun-01
14497,ripley,Jun-01
14498,ripley,Jun-01
14499,duncan,Jun-01
14500,hornik,Jun-01
14501,hornik,Jun-01
14502,hornik,Jun-01
14503,hornik,Jun-01
14504,ripley,Jun-01
14505,ripley,Jun-01
14506,hornik,Jun-01
14507,hornik,Jun-01
14508,hornik,Jun-01
14509,pd,Jun-01
14510,pd,Jun-01
14511,maechler,Jun-01
14512,maechler,Jun-01
14513,pd,Jun-01
14514,pd,Jun-01
14515,maechler,Jun-01
14516,maechler,Jun-01
14517,maechler,Jun-01
14518,hornik,Jun-01
14519,maechler,Jun-01
14520,maechler,Jun-01
14521,maechler,Jun-01
14522,hornik,Jun-01
14523,pd,Jun-01
14524,pd,Jun-01
14525,maechler,Jun-01
14526,maechler,Jun-01
14527,iacus,Jun-01
14528,iacus,Jun-01
14529,iacus,Jun-01
14530,iacus,Jun-01
14531,iacus,Jun-01
14532,iacus,Jun-01
14533,ripley,Jun-01
14534,ripley,Jun-01
14535,jmc,Jun-01
14536,hornik,Jun-01
14537,hornik,Jun-01
14538,hornik,Jun-01
14539,hornik,Jun-01
14540,pd,Jun-01
14541,pd,Jun-01
14542,maechler,Jun-01
14543,maechler,Jun-01
14544,hornik,Jun-01
14545,ripley,Jun-01
14546,ripley,Jun-01
14547,ripley,Jun-01
14548,ripley,Jun-01
14549,maechler,Jun-01
14550,tlumley,Jun-01
14551,tlumley,Jun-01
14552,pd,Jun-01
14553,pd,Jun-01
14554,pd,Jun-01
14555,maechler,Jun-01
14556,maechler,Jun-01
14557,ripley,Jun-01
14558,ripley,Jun-01
14559,ripley,Jun-01
14560,luke,Jun-01
14561,luke,Jun-01
14562,maechler,Jun-01
14563,pd,Jun-01
14564,maechler,Jun-01
14565,maechler,Jun-01
14566,ripley,Jun-01
14567,ripley,Jun-01
14568,maechler,Jun-01
14569,maechler,Jun-01
14570,luke,Jun-01
14571,duncan,Jun-01
14572,pd,Jun-01
14573,pd,Jun-01
14574,maechler,Jun-01
14575,maechler,Jun-01
14576,ripley,Jun-01
14577,ripley,Jun-01
14578,ripley,Jun-01
14579,hornik,Jun-01
14580,hornik,Jun-01
14581,hornik,Jun-01
14582,hornik,Jun-01
14583,pd,Jun-01
14584,pd,Jun-01
14585,duncan,Jun-01
14586,maechler,Jun-01
14587,maechler,Jun-01
14588,ripley,Jun-01
14589,ripley,Jun-01
14590,hornik,Jun-01
14591,hornik,Jun-01
14592,ripley,Jun-01
14593,iacus,Jun-01
14594,iacus,Jun-01
14595,iacus,Jun-01
14596,iacus,Jun-01
14597,iacus,Jun-01
14598,iacus,Jun-01
14599,iacus,Jun-01
14600,iacus,Jun-01
14601,iacus,Jun-01
14602,ripley,Jun-01
14603,iacus,Jun-01
14604,iacus,Jun-01
14605,iacus,Jun-01
14606,pd,Jun-01
14607,pd,Jun-01
14608,luke,Jun-01
14609,maechler,Jun-01
14610,maechler,Jun-01
14611,iacus,Jun-01
14612,iacus,Jun-01
14613,maechler,Jun-01
14614,maechler,Jun-01
14615,ripley,Jun-01
14616,ripley,Jun-01
14617,ripley,Jun-01
14618,ripley,Jun-01
14619,hornik,Jun-01
14620,ripley,Jun-01
14621,ripley,Jun-01
14622,luke,Jun-01
14623,hornik,Jun-01
14624,hornik,Jun-01
14625,pd,Jun-01
14626,maechler,Jun-01
14627,maechler,Jun-01
14628,maechler,Jun-01
14629,ripley,Jun-01
